"Area.Code","Item.Code","Year","ExtractRate"
79,24,2005,1400
79,24,2006,1400
79,24,2007,1400
79,24,2008,1400
79,24,2009,1400
79,24,2010,1400
79,24,2011,1400
79,41,2005,10000
79,41,2006,10000
79,41,2007,10000
79,41,2008,10000
79,41,2009,10000
79,41,2010,10000
79,41,2011,10000
79,49,2005,7300.086
79,49,2006,7301.02
79,49,2007,7300
79,49,2008,7300
79,49,2009,7300
79,49,2010,7300
79,49,2011,7306.702
79,50,2005,8200
79,50,2006,8200
79,50,2007,8200
79,50,2008,8200
79,50,2009,8200
79,50,2010,8200
79,50,2011,8200
79,51,2005,75734.065
79,51,2006,76310.833
79,51,2007,68382.087
79,51,2008,73593.138
79,51,2009,67008.004
79,51,2010,67651.813
79,51,2011,65000.025
79,110,2005,10000
79,110,2006,10000
79,110,2007,10000
79,110,2008,10000
79,110,2009,10000
79,110,2010,10000
79,110,2011,10000
79,168,2005,10000
79,168,2006,10000
79,168,2007,10000
79,168,2008,10000
79,168,2009,10000
79,168,2010,10000
79,168,2011,10000
79,172,2005,10000
79,172,2006,10000
79,172,2007,10000
79,172,2008,10000
79,172,2009,10000
79,172,2010,10000
79,172,2011,10000
79,175,2005,10000
79,175,2006,10000
79,175,2007,10000
79,175,2008,10000
79,175,2009,10000
79,175,2010,10000
79,175,2011,10000
79,632,2005,5000
79,632,2006,5000
79,632,2007,5000
79,632,2008,5000
79,632,2009,5000
79,632,2010,5000
79,632,2011,5000
79,633,2005,50000
79,633,2006,50000
79,633,2007,50000
79,633,2008,50000
79,633,2009,50000
79,633,2010,50000
79,633,2011,50000
79,634,2005,7704.856
79,634,2006,7699.858
79,634,2007,7704.804
79,634,2008,7702.923
79,634,2009,7701.774
79,634,2010,7696.241
79,634,2011,7819.425
79,654,2005,3500
79,654,2006,3500
79,654,2007,3500
79,654,2008,3500
79,654,2009,3500
79,654,2010,3500
79,654,2011,3500
80,15,2005,10000
80,15,2006,10000
80,15,2007,10000
80,15,2008,10000
80,15,2009,10000
80,15,2010,10000
80,15,2011,10000
80,16,2005,7800
80,16,2006,7800
80,16,2007,7800
80,16,2008,7800
80,16,2009,7800
80,16,2010,7800
80,16,2011,7800
80,17,2005,1800
80,17,2006,1800
80,17,2007,1800
80,17,2008,1800
80,17,2009,1800
80,17,2010,1800
80,17,2011,1800
80,49,2005,7200
80,49,2006,7200
80,49,2007,7200
80,49,2008,7200
80,49,2009,7200
80,49,2010,7200
80,49,2011,7000
80,51,2005,57767.202
80,51,2006,57849.269
80,51,2007,57475.624
80,51,2008,57360.099
80,51,2009,57478.811
80,51,2010,57238.494
80,51,2011,57161.711
80,166,2005,10000
80,166,2006,10000
80,166,2007,10000
80,166,2008,10000
80,166,2009,10000
80,166,2010,10000
80,166,2011,10000
80,175,2005,10000
80,175,2006,10000
80,175,2007,10000
80,175,2008,10000
80,175,2009,10000
80,175,2010,10000
80,175,2011,10000
80,634,2005,4500
80,634,2006,4500
80,634,2007,4500
80,634,2008,4500
80,634,2009,4500
80,634,2010,4500
80,634,2011,4500
80,654,2005,3000
80,654,2006,3000
80,654,2007,3000
80,654,2008,3000
80,654,2009,3000
80,654,2010,3000
80,654,2011,3000
81,16,2005,7200
81,16,2006,7200
81,16,2007,7200
81,16,2008,7200
81,16,2009,7200
81,16,2010,7200
81,16,2011,7200
81,17,2005,2500
81,17,2006,2500
81,17,2007,2500
81,17,2008,2500
81,17,2009,2500
81,17,2010,2500
81,17,2011,2500
81,20,2005,12000
81,20,2006,12000
81,20,2007,12000
81,20,2008,12000
81,20,2009,12000
81,20,2010,12000
81,20,2011,12000
81,51,2005,54649.2
81,51,2006,54969.217
81,51,2007,46131.376
81,51,2008,52289.803
81,51,2009,58697.09
81,51,2010,53241.311
81,51,2011,53198.564
81,113,2005,7500
81,113,2006,7500
81,113,2007,7500
81,113,2008,7500
81,113,2009,7500
81,113,2010,7500
81,113,2011,7500
81,654,2005,4000
81,654,2006,4000
81,654,2007,4000
81,654,2008,4000
81,654,2009,4000
81,654,2010,4000
81,654,2011,4000
84,15,2005,10000
84,15,2006,10000
84,15,2007,10000
84,15,2008,10000
84,15,2009,10000
84,15,2010,10000
84,15,2011,10000
84,16,2005,7130
84,16,2006,7130
84,16,2007,7130
84,16,2008,7130
84,16,2009,7130
84,16,2010,7130
84,16,2011,7130
84,17,2005,2000
84,17,2006,2000
84,17,2007,2000
84,17,2008,2000
84,17,2009,2000
84,17,2010,2000
84,17,2011,2000
84,18,2005,10000
84,18,2006,10000
84,18,2007,10000
84,18,2008,10000
84,18,2009,10000
84,18,2010,10000
84,18,2011,10000
84,19,2005,200
84,19,2006,200
84,19,2007,200
84,19,2008,200
84,19,2009,200
84,19,2010,200
84,19,2011,200
84,20,2005,10000
84,20,2006,10000
84,20,2007,10000
84,20,2008,10000
84,20,2009,10000
84,20,2010,10000
84,20,2011,10000
84,22,2005,10000
84,22,2006,10000
84,22,2007,10000
84,22,2008,10000
84,22,2009,10000
84,22,2010,10000
84,22,2011,10000
84,23,2005,8000
84,23,2006,8000
84,23,2007,8000
84,23,2008,8000
84,23,2009,8000
84,23,2010,8000
84,23,2011,8000
84,24,2005,800
84,24,2006,800
84,24,2007,800
84,24,2008,800
84,24,2009,800
84,24,2010,800
84,24,2011,800
84,41,2005,8000
84,41,2006,8000
84,41,2007,8000
84,41,2008,8000
84,41,2009,8000
84,41,2010,8000
84,41,2011,8000
84,49,2005,6279.435
84,49,2006,6343.078
84,49,2007,6691.201
84,49,2008,6338.899
84,49,2009,6310.419
84,49,2010,6360.986
84,49,2011,6377.551
84,51,2005,62512.059
84,51,2006,60618.466
84,51,2007,59703.64
84,51,2008,60771.802
84,51,2009,60415.168
84,51,2010,58392.687
84,51,2011,59505.621
84,110,2005,10000
84,110,2006,10000
84,110,2007,10000
84,110,2008,10000
84,110,2009,10000
84,110,2010,10000
84,110,2011,10000
84,113,2005,0
84,113,2006,0
84,113,2007,0
84,113,2008,0
84,113,2009,10000
84,113,2010,10000
84,113,2011,10000
84,168,2005,0
84,168,2006,0
84,168,2007,13500
84,168,2008,13500
84,168,2009,13500
84,168,2010,13500
84,168,2011,13500
84,172,2005,10016.166
84,172,2006,10000.729
84,172,2007,10021.877
84,172,2008,10097.034
84,172,2009,10315.74
84,172,2010,11363.481
84,172,2011,11389.427
84,175,2005,10000
84,175,2006,10000
84,175,2007,10000
84,175,2008,10000
84,175,2009,10000
84,175,2010,10000
84,175,2011,10000
84,632,2005,4000
84,632,2006,4000
84,632,2007,4000
84,632,2008,4000
84,632,2009,4000
84,632,2010,4000
84,632,2011,4000
84,633,2005,0
84,633,2006,50000
84,633,2007,50000
84,633,2008,50000
84,633,2009,50000
84,633,2010,50000
84,633,2011,50000
84,634,2005,3333.333
84,634,2006,3333.333
84,634,2007,3333.333
84,634,2008,3300
84,634,2009,3300
84,634,2010,3300
84,634,2011,3305.085
84,654,2005,2500
84,654,2006,2500
84,654,2007,2500
84,654,2008,2500
84,654,2009,2500
84,654,2010,2500
84,654,2011,2500
86,16,2005,7200
86,16,2006,7200
86,16,2007,7200
86,16,2008,7200
86,16,2009,7200
86,16,2010,7200
86,16,2011,7200
86,17,2005,2300
86,17,2006,2300
86,17,2007,2300
86,17,2008,2300
86,17,2009,2300
86,17,2010,2300
86,17,2011,2300
86,51,2005,65000
86,51,2006,66666.667
86,51,2007,66666.667
86,51,2008,65000
86,51,2009,66666.667
86,51,2010,62500
86,51,2011,64000
86,634,2005,1714.286
86,634,2006,1714.286
86,634,2007,1714.286
86,634,2008,1714.286
86,634,2009,1428.571
86,634,2010,1714.286
86,634,2011,1714.286
86,654,2005,4000
86,654,2006,4000
86,654,2007,4000
86,654,2008,4000
86,654,2009,4000
86,654,2010,4000
86,654,2011,4000
87,16,2005,7200
87,16,2006,7200
87,16,2007,7200
87,16,2008,7200
87,16,2009,7200
87,16,2010,7200
87,16,2011,7200
87,17,2005,2700
87,17,2006,2700
87,17,2007,2700
87,17,2008,2700
87,17,2009,2700
87,17,2010,2700
87,17,2011,2700
87,51,2005,65000
87,51,2006,65000
87,51,2007,65000
87,51,2008,65000
87,51,2009,65000
87,51,2010,65000
87,51,2011,65000
87,634,2005,3075.758
87,634,2006,3075.758
87,634,2007,3075.758
87,634,2008,33833.333
87,634,2009,33833.333
87,634,2010,33833.333
87,634,2011,33833.333
87,654,2005,4000
87,654,2006,4000
87,654,2007,4000
87,654,2008,4000
87,654,2009,4000
87,654,2010,4000
87,654,2011,4000
88,51,2005,45000
88,51,2006,45000
88,51,2007,45000
88,51,2008,45000
88,51,2009,45000
88,51,2010,45000
88,51,2011,45000
89,15,2005,10000
89,15,2006,10000
89,15,2007,10000
89,15,2008,10000
89,15,2009,10000
89,15,2010,10000
89,15,2011,10000
89,16,2005,7200
89,16,2006,7200
89,16,2007,7200
89,16,2008,7199.542
89,16,2009,7200
89,16,2010,7199.919
89,16,2011,7200.314
89,17,2005,2200
89,17,2006,2200
89,17,2007,2200
89,17,2008,2200
89,17,2009,2200
89,17,2010,2200
89,17,2011,2200
89,18,2005,10000
89,18,2006,10000
89,18,2007,10000
89,18,2008,10000
89,18,2009,10000
89,18,2010,10000
89,18,2011,10000
89,20,2005,12000
89,20,2006,12000
89,20,2007,12000
89,20,2008,12000
89,20,2009,12000
89,20,2010,12000
89,20,2011,12000
89,22,2005,10000
89,22,2006,10000
89,22,2007,10000
89,22,2008,10000
89,22,2009,10000
89,22,2010,10000
89,22,2011,10000
89,41,2005,8000
89,41,2006,8000
89,41,2007,8000
89,41,2008,8000
89,41,2009,8000
89,41,2010,8000
89,41,2011,8000
89,51,2005,64777.21
89,51,2006,64786.016
89,51,2007,64959.35
89,51,2008,64970.114
89,51,2009,64888.897
89,51,2010,64881.177
89,51,2011,64853.092
89,168,2005,10000
89,168,2006,10000
89,168,2007,10000
89,168,2008,10000
89,168,2009,10000
89,168,2010,10000
89,168,2011,10000
89,172,2005,11000
89,172,2006,11000
89,172,2007,11000
89,172,2008,11000
89,172,2009,11000
89,172,2010,11000
89,172,2011,11000
89,633,2005,50000
89,633,2006,50000
89,633,2007,50000
89,633,2008,50000
89,633,2009,50000
89,633,2010,50000
89,633,2011,50000
89,634,2005,4997.023
89,634,2006,5000
89,634,2007,4998.936
89,634,2008,4991.061
89,634,2009,5000.458
89,634,2010,4999.441
89,634,2011,5000.218
89,654,2005,4000
89,654,2006,4000
89,654,2007,4000
89,654,2008,4000
89,654,2009,4000
89,654,2010,4000
89,654,2011,4000
90,16,2005,7500
90,16,2006,7500
90,16,2007,7500
90,16,2008,7500
90,16,2009,7500
90,16,2010,7500
90,16,2011,7500
90,17,2005,2000
90,17,2006,2000
90,17,2007,2000
90,17,2008,2000
90,17,2009,2000
90,17,2010,2000
90,17,2011,2000
90,51,2005,65000
90,51,2006,65000
90,51,2007,65000
90,51,2008,65000
90,51,2009,65000
90,51,2010,65000
90,51,2011,65000
90,654,2005,4000
90,654,2006,4000
90,654,2007,4000
90,654,2008,4000
90,654,2009,4000
90,654,2010,4000
90,654,2011,4000
91,16,2005,7500
91,16,2006,7500
91,16,2007,7500
91,16,2008,7500
91,16,2009,7500
91,16,2010,7500
91,16,2011,7500
91,17,2005,2400
91,17,2006,2400
91,17,2007,2400
91,17,2008,2400
91,17,2009,2400
91,17,2010,2400
91,17,2011,2400
91,51,2005,63514.467
91,51,2006,63920.455
91,51,2007,62952.243
91,51,2008,63110.443
91,51,2009,60481.804
91,51,2010,2768.653
91,51,2011,3056.154
91,634,2005,5004.721
91,634,2006,5000
91,634,2007,5000.398
91,634,2008,5000
91,634,2009,5000
91,634,2010,1736.842
91,634,2011,1842.105
91,654,2005,4000
91,654,2006,4000
91,654,2007,4000
91,654,2008,4000
91,654,2009,4000
91,654,2010,4000
91,654,2011,4000
93,16,2005,7598.107
93,16,2006,7600.527
93,16,2007,7599.633
93,16,2008,7606.914
93,16,2009,7513.935
93,16,2010,7587.879
93,16,2011,7525.084
93,17,2005,2000
93,17,2006,2000
93,17,2007,2000
93,17,2008,2000
93,17,2009,2000
93,17,2010,2000
93,17,2011,2000
93,634,2005,2000
93,634,2006,2000
93,634,2007,2000
93,634,2008,2000
93,634,2009,2000
93,634,2010,2000
93,634,2011,2000
93,654,2005,4000
93,654,2006,4000
93,654,2007,4000
93,654,2008,4000
93,654,2009,4000
93,654,2010,4000
93,654,2011,4000
95,15,2005,10000
95,15,2006,10000
95,15,2007,10000
95,15,2008,10000
95,15,2009,10000
95,15,2010,10000
95,15,2011,10000
95,16,2005,7503.432
95,16,2006,7498.608
95,16,2007,7498.788
95,16,2008,7499.945
95,16,2009,7500.51
95,16,2010,7501.111
95,16,2011,7500.997
95,17,2005,2300
95,17,2006,2300
95,17,2007,2300
95,17,2008,2300
95,17,2009,2300
95,17,2010,2300
95,17,2011,2300
95,51,2005,64685.942
95,51,2006,64168.006
95,51,2007,63937.405
95,51,2008,63928.848
95,51,2009,63841.015
95,51,2010,64111.118
95,51,2011,64734.954
95,172,2005,11000
95,172,2006,11000
95,172,2007,11000
95,172,2008,11000
95,172,2009,11000
95,172,2010,11000
95,172,2011,11000
95,634,2005,5189.121
95,634,2006,5193.407
95,634,2007,5198.031
95,634,2008,5011.913
95,634,2009,5005.965
95,634,2010,5014.915
95,634,2011,5002.957
95,654,2005,4000
95,654,2006,4000
95,654,2007,4000
95,654,2008,4000
95,654,2009,4000
95,654,2010,4000
95,654,2011,4000
96,16,2005,7200
96,16,2006,7200
96,16,2007,7200
96,16,2008,7200
96,16,2009,7200
96,16,2010,7200
96,16,2011,7200
96,17,2005,2400
96,17,2006,2400
96,17,2007,2400
96,17,2008,2400
96,17,2009,2400
96,17,2010,2400
96,17,2011,2400
96,20,2005,12000
96,20,2006,12000
96,20,2007,12000
96,20,2008,12000
96,20,2009,12000
96,20,2010,12000
96,20,2011,12000
96,22,2005,12000
96,22,2006,12000
96,22,2007,12000
96,22,2008,12000
96,22,2009,12000
96,22,2010,12000
96,22,2011,12000
96,23,2005,8000
96,23,2006,8000
96,23,2007,8000
96,23,2008,8000
96,23,2009,8000
96,23,2010,8000
96,23,2011,8000
96,24,2005,1000
96,24,2006,1000
96,24,2007,1000
96,24,2008,1000
96,24,2009,1000
96,24,2010,1000
96,24,2011,1000
96,51,2005,85000
96,51,2006,85000
96,51,2007,85000
96,51,2008,85000
96,51,2009,85000
96,51,2010,85000
96,51,2011,85000
96,166,2005,14000
96,166,2006,14000
96,166,2007,14000
96,166,2008,14000
96,166,2009,14000
96,166,2010,14000
96,166,2011,14000
96,633,2005,30000
96,633,2006,30000
96,633,2007,30000
96,633,2008,30000
96,633,2009,30000
96,633,2010,30000
96,633,2011,30000
96,654,2005,4000
96,654,2006,4000
96,654,2007,4000
96,654,2008,4000
96,654,2009,4000
96,654,2010,4000
96,654,2011,4000
96,846,2005,10000
96,846,2006,10000
96,846,2007,10000
96,846,2008,10000
96,846,2009,10000
96,846,2010,10000
96,846,2011,10000
97,15,2005,10000
97,15,2006,10000
97,15,2007,10000
97,15,2008,10000
97,15,2009,10000
97,15,2010,10000
97,15,2011,10000
97,16,2005,7500
97,16,2006,7500
97,16,2007,7500
97,16,2008,7500
97,16,2009,7500
97,16,2010,7500
97,16,2011,7500
97,17,2005,2000
97,17,2006,2000
97,17,2007,2000
97,17,2008,2000
97,17,2009,2000
97,17,2010,2000
97,17,2011,2000
97,18,2005,10000
97,18,2006,10000
97,18,2007,10000
97,18,2008,10000
97,18,2009,10000
97,18,2010,10000
97,18,2011,10000
97,19,2005,350
97,19,2006,350
97,19,2007,350
97,19,2008,350
97,19,2009,350
97,19,2010,350
97,19,2011,350
97,20,2005,10000
97,20,2006,10000
97,20,2007,10000
97,20,2008,10000
97,20,2009,10000
97,20,2010,10000
97,20,2011,10000
97,22,2005,10000
97,22,2006,10000
97,22,2007,10000
97,22,2008,10000
97,22,2009,10000
97,22,2010,10000
97,22,2011,10000
97,23,2005,8000
97,23,2006,8000
97,23,2007,8000
97,23,2008,8000
97,23,2009,8000
97,23,2010,8000
97,23,2011,8000
97,24,2005,800
97,24,2006,800
97,24,2007,800
97,24,2008,800
97,24,2009,800
97,24,2010,800
97,24,2011,800
97,41,2005,8000
97,41,2006,8000
97,41,2007,8000
97,41,2008,8000
97,41,2009,8000
97,41,2010,8000
97,41,2011,8000
97,49,2005,7500
97,49,2006,7500
97,49,2007,7500
97,49,2008,7500
97,49,2009,7500
97,49,2010,7500
97,49,2011,7500
97,51,2005,88016.335
97,51,2006,88012.21
97,51,2007,87973.256
97,51,2008,88019.226
97,51,2009,87976.347
97,51,2010,88051
97,51,2011,88039.291
97,113,2005,10000
97,113,2006,10000
97,113,2007,10000
97,113,2008,10000
97,113,2009,10000
97,113,2010,10000
97,113,2011,10000
97,166,2005,10000
97,166,2006,10000
97,166,2007,10000
97,166,2008,10000
97,166,2009,10000
97,166,2010,10000
97,166,2011,10000
97,168,2005,10000
97,168,2006,10000
97,168,2007,10000
97,168,2008,10000
97,168,2009,10000
97,168,2010,10000
97,168,2011,10000
97,172,2005,11000
97,172,2006,11000
97,172,2007,11000
97,172,2008,11000
97,172,2009,11000
97,172,2010,11000
97,172,2011,11000
97,632,2005,3000
97,632,2006,3000
97,632,2007,3000
97,632,2008,3000
97,632,2009,3000
97,632,2010,3000
97,632,2011,3000
97,633,2005,50000
97,633,2006,50000
97,633,2007,50000
97,633,2008,50000
97,633,2009,50000
97,633,2010,50000
97,633,2011,50000
97,634,2005,6224.49
97,634,2006,6200
97,634,2007,6200
97,634,2008,6200
97,634,2009,6200
97,634,2010,6200
97,634,2011,6200
97,654,2005,5000
97,654,2006,5000
97,654,2007,5000
97,654,2008,5000
97,654,2009,5000
97,654,2010,5000
97,654,2011,5000
97,846,2005,10000
97,846,2006,10000
97,846,2007,10000
97,846,2008,10000
97,846,2009,10000
97,846,2010,10000
97,846,2011,10000
98,15,2005,10000
98,15,2006,10000
98,15,2007,10000
98,15,2008,10000
98,15,2009,10000
98,15,2010,10000
98,15,2011,10000
98,16,2005,7200
98,16,2006,7200
98,16,2007,7200
98,16,2008,7200
98,16,2009,7200
98,16,2010,7200
98,16,2011,7200
98,17,2005,2000
98,17,2006,2000
98,17,2007,2000
98,17,2008,2000
98,17,2009,2000
98,17,2010,2000
98,17,2011,2000
98,19,2005,200
98,19,2006,200
98,19,2007,200
98,19,2008,200
98,19,2009,200
98,19,2010,200
98,19,2011,200
98,22,2005,10000
98,22,2006,10000
98,22,2007,10000
98,22,2008,10000
98,22,2009,10000
98,22,2010,10000
98,22,2011,10000
98,49,2005,7200
98,49,2006,7200
98,49,2007,7200
98,49,2008,7200
98,49,2009,7200
98,49,2010,7200
98,49,2011,7200
98,51,2005,71927.988
98,51,2006,69380.646
98,51,2007,70479.821
98,51,2008,70266.168
98,51,2009,70485.2
98,51,2010,66199.796
98,51,2011,70436.221
98,110,2005,10000
98,110,2006,10000
98,110,2007,10000
98,110,2008,10000
98,110,2009,10000
98,110,2010,10000
98,110,2011,10000
98,113,2005,10000
98,113,2006,10000
98,113,2007,10000
98,113,2008,10000
98,113,2009,10000
98,113,2010,10000
98,113,2011,10000
98,168,2005,10000
98,168,2006,10000
98,168,2007,10000
98,168,2008,10000
98,168,2009,10000
98,168,2010,10000
98,168,2011,10000
98,172,2005,10000
98,172,2006,10000
98,172,2007,10000
98,172,2008,10000
98,172,2009,10000
98,172,2010,10000
98,172,2011,10000
98,632,2005,5000
98,632,2006,5000
98,632,2007,5000
98,632,2008,5000
98,632,2009,5000
98,632,2010,5000
98,632,2011,5000
98,633,2005,5000
98,633,2006,5000
98,633,2007,5000
98,633,2008,5000
98,633,2009,5000
98,633,2010,5000
98,633,2011,5000
98,634,2005,5500
98,634,2006,5500
98,634,2007,5500
98,634,2008,5500
98,634,2009,5500
98,634,2010,5500
98,634,2011,5500
98,654,2005,3000
98,654,2006,3000
98,654,2007,3000
98,654,2008,3000
98,654,2009,3000
98,654,2010,3000
98,654,2011,3000
98,846,2005,10000
98,846,2006,10000
98,846,2007,10000
98,846,2008,10000
98,846,2009,10000
98,846,2010,10000
98,846,2011,10000
99,16,2005,7200
99,16,2006,7200
99,16,2007,7200
99,16,2008,7200
99,16,2009,7200
99,16,2010,7200
99,16,2011,7200
99,17,2005,2500
99,17,2006,2500
99,17,2007,2500
99,17,2008,2500
99,17,2009,2500
99,17,2010,2500
99,17,2011,2500
99,23,2005,8000
99,23,2006,8000
99,23,2007,8000
99,23,2008,8000
99,23,2009,8000
99,23,2010,8000
99,23,2011,8000
99,24,2005,1500
99,24,2006,1500
99,24,2007,1500
99,24,2008,1500
99,24,2009,1500
99,24,2010,1500
99,24,2011,1500
99,49,2005,8000
99,49,2006,8000
99,49,2007,8000
99,49,2008,8000
99,49,2009,8000
99,49,2010,8000
99,49,2011,8000
99,51,2005,65000
99,51,2006,64444.444
99,51,2007,65555.556
99,51,2008,64814.815
99,51,2009,64000
99,51,2010,64800
99,51,2011,72692.308
99,172,2005,10000
99,172,2006,10000
99,172,2007,10000
99,172,2008,10000
99,172,2009,10000
99,172,2010,10000
99,172,2011,10000
99,633,2005,50000
99,633,2006,50000
99,633,2007,50000
99,633,2008,50000
99,633,2009,50000
99,633,2010,50000
99,633,2011,50000
99,654,2005,2800
99,654,2006,2800
99,654,2007,2800
99,654,2008,2800
99,654,2009,2800
99,654,2010,2800
99,654,2011,2800
100,15,2005,10000
100,15,2006,10000
100,15,2007,10000
100,15,2008,10000
100,15,2009,10000
100,15,2010,10000
100,15,2011,10000
100,16,2005,9000
100,16,2006,9000
100,16,2007,9000
100,16,2008,9000
100,16,2009,9000
100,16,2010,9000
100,16,2011,9000
100,17,2005,900
100,17,2006,900
100,17,2007,900
100,17,2008,900
100,17,2009,900
100,17,2010,900
100,17,2011,900
100,18,2005,10000
100,18,2006,10000
100,18,2007,10000
100,18,2008,10000
100,18,2009,10000
100,18,2010,10000
100,18,2011,10000
100,20,2005,12000
100,20,2006,12000
100,20,2007,12000
100,20,2008,12000
100,20,2009,12000
100,20,2010,12000
100,20,2011,12000
100,22,2005,10000
100,22,2006,10000
100,22,2007,10000
100,22,2008,10000
100,22,2009,10000
100,22,2010,10000
100,22,2011,10000
100,23,2005,8500
100,23,2006,8500
100,23,2007,8500
100,23,2008,8500
100,23,2009,8500
100,23,2010,8500
100,23,2011,8500
100,24,2005,1500
100,24,2006,1500
100,24,2007,1500
100,24,2008,1500
100,24,2009,1500
100,24,2010,1500
100,24,2011,1500
100,41,2005,10000
100,41,2006,10000
100,41,2007,10000
100,41,2008,10000
100,41,2009,10000
100,41,2010,10000
100,41,2011,10000
100,49,2005,8000
100,49,2006,8000
100,49,2007,8000
100,49,2008,8000
100,49,2009,8000
100,49,2010,8000
100,49,2011,8000
100,50,2005,8000
100,50,2006,8000
100,50,2007,8000
100,50,2008,8000
100,50,2009,8000
100,50,2010,8000
100,50,2011,8000
100,51,2005,80027.219
100,51,2006,80521.798
100,51,2007,80007.309
100,51,2008,79934.314
100,51,2009,80012.389
100,51,2010,80147.879
100,51,2011,80013.459
100,113,2005,10000
100,113,2006,10000
100,113,2007,10000
100,113,2008,10000
100,113,2009,10000
100,113,2010,10000
100,113,2011,10000
100,168,2005,10000
100,168,2006,10000
100,168,2007,10000
100,168,2008,10000
100,168,2009,10000
100,168,2010,10000
100,168,2011,10000
100,172,2005,10000
100,172,2006,10000
100,172,2007,10000
100,172,2008,10000
100,172,2009,10000
100,172,2010,10000
100,172,2011,10000
100,632,2005,5500
100,632,2006,5500
100,632,2007,5500
100,632,2008,5500
100,632,2009,5500
100,632,2010,5500
100,632,2011,5500
100,633,2005,30000
100,633,2006,30000
100,633,2007,30000
100,633,2008,30000
100,633,2009,30000
100,633,2010,30000
100,633,2011,30000
100,634,2005,5250
100,634,2006,5250
100,634,2007,5250
100,634,2008,5250
100,634,2009,5250
100,634,2010,5250
100,634,2011,5250
100,654,2005,4000
100,654,2006,4000
100,654,2007,4000
100,654,2008,4000
100,654,2009,4000
100,654,2010,4000
100,654,2011,4000
101,16,2005,7200
101,16,2006,7200
101,16,2007,7200
101,16,2008,7200
101,16,2009,7200
101,16,2010,7200
101,16,2011,7200
101,17,2005,2700
101,17,2006,2700
101,17,2007,2700
101,17,2008,2700
101,17,2009,2700
101,17,2010,2700
101,17,2011,2700
101,18,2005,10000
101,18,2006,10000
101,18,2007,10000
101,18,2008,10000
101,18,2009,10000
101,18,2010,10000
101,18,2011,10000
101,20,2005,10000
101,20,2006,10000
101,20,2007,10000
101,20,2008,10000
101,20,2009,10000
101,20,2010,10000
101,20,2011,10000
101,22,2005,10000
101,22,2006,10000
101,22,2007,10000
101,22,2008,10000
101,22,2009,10000
101,22,2010,10000
101,22,2011,10000
101,41,2005,7000
101,41,2006,7000
101,41,2007,7000
101,41,2008,7000
101,41,2009,7000
101,41,2010,7000
101,41,2011,7000
101,49,2005,8000
